Campus,Bldg,Building,Zone,Floor,Room,Room SQFT,FICM,FICM Description,Capacity,Beds,Space Type,Room Status,Dept,Dept Name,Unit,Unit Name
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G41,"1,182",250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G41A,144,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G41B,129,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G41C,181,250.60,Research write-up station,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G41D,110,315,Office Service,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G41E,288,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G42A,61,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G44,"1,205",250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G44A,236,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G44C,167,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G44D,148,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G44F,259,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45,757,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45A,267,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45B,184,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45C,197,350,Conference Room,6,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45D,22,315,Office Service,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45E,140,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45F,259,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,G45G,384,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1300,Physics,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,00,GLLA,159,,,,,ASSIGNABLE,NOT IN SERVICE,,,,
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,101,235,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,101A,101,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,101B,112,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,101C,114,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,101D,104,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,104,372,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,104A,10,315,Office Service,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,105,270,350,Conference Room,10,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,106,181,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,107,147,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,108,114,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,112,583,780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,113,122,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,114,116,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,115,206,780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,115A,104,780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,115B,135,780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,116,637,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,118,164,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,119,144,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,120,185,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,121,67,455,Study Service,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,122,71,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,122A,43,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,123,"3,859",780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,124,865,780,Unit Storage,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,125,118,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,126,120,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,127,121,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1280,Ecology and Evolutionary Bio,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,128,114,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,130,"1,807",110,Classroom,150,,ASSIGNABLE,IN SERVICE,1071,Registrar,2001,Academic Operations
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,130A,18,115,Classroom Service,,,ASSIGNABLE,IN SERVICE,1071,Registrar,2001,Academic Operations
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,131,"1,808",110,Classroom,148,,ASSIGNABLE,IN SERVICE,1071,Registrar,2001,Academic Operations
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,131A,18,115,Classroom Service,,,ASSIGNABLE,IN SERVICE,1071,Registrar,2001,Academic Operations
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,01,132,349,715,Central Computer or Telecommunications Service,,,ASSIGNABLE,IN SERVICE,1872,Campus Technology Services,1059,Information Technology Svcs
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,201,542,350,Conference Room,14,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,201A,67,355,Conference Room Service,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,201B,66,355,Conference Room Service,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,201C,131,355,Conference Room Service,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,202,382,220,Open Laboratory,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,202A,38,715,Central Computer or Telecommunications Service,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,203,252,220,Open Laboratory,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,204,141,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,205,138,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,206,137,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,207,137,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,208,146,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,209,131,310,Staff Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,210,52,315,Office Service,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,212,208,315,Office Service,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,215,539,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,216,540,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,217,541,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,218,542,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,219,535,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,220,258,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,221,85,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,222,507,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,223,542,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,224,542,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,225,542,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,226,542,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,227,501,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,228,99,254,Dark / Imaging room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,229,64,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,230,67,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,231,55,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,232,62,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,233,136,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,234,130,255.12,Freezer room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,235,199,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,236,218,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,237,183,253,Radiation room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,238,60,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,02,239,113,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,301,297,350,Conference Room,12,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,302,163,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,302A,37,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,302B,219,250.40,Computational lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,303,253,410,Study Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,304,131,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,305,142,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,306,140,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,307,140,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,308,149,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,309,133,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,312,214,315,Office Service,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,315,454,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,315A,83,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,316,547,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,317,547,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,318,547,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,319,540,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,320,258,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,321,75,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,322,421,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,322A,77,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,323,545,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,324,546,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,325,547,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,326,547,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,327,427,250.10,Bench / Wet lab,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,327A,75,311,Faculty Office,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,328,91,254,Dark / Imaging room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,329,64,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,330,67,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,331,55,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,332,62,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,333,265,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,334,131,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,335,92,258,Cold Room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,336,191,255.12,Freezer room,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,337,166,255.10,Bench / Wet lab Services,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,338,60,259,Electron microscope,,,ASSIGNABLE,IN SERVICE,1298,Molecular and Cell Biology,1267,Liberal Arts and Sciences
STORRS CAMPUS,0384,BIOLOGY-PHYSICS BUILDING,,03,339,113,710,Central Computer or Telecommunications,,,ASSIGNABLE,IN SERVICE,1518,Network Engr and Design,1059,Information Technology Svcs
